Date UTC;HR (%)
28/11/13 21h00;73
29/11/13 00h00;75
29/11/13 03h00;72
29/11/13 06h00;79
29/11/13 09h00;79
29/11/13 12h00;76
29/11/13 15h00;79
29/11/13 18h00;87
29/11/13 21h00;90
30/11/13 00h00;98
30/11/13 03h00;97
30/11/13 06h00;98
30/11/13 09h00;89
30/11/13 12h00;66
30/11/13 15h00;60
30/11/13 18h00;75
30/11/13 21h00;86
01/12/13 00h00;92
01/12/13 03h00;93
01/12/13 06h00;95
01/12/13 09h00;89
01/12/13 12h00;73
01/12/13 15h00;66
01/12/13 18h00;74
01/12/13 21h00;89
02/12/13 00h00;91
02/12/13 03h00;95
02/12/13 06h00;91
02/12/13 09h00;82
02/12/13 12h00;64
02/12/13 15h00;63
02/12/13 18h00;84
02/12/13 21h00;98
03/12/13 00h00;99
03/12/13 03h00;99
03/12/13 06h00;100
03/12/13 09h00;100
03/12/13 12h00;86
03/12/13 15h00;74
03/12/13 18h00;89
03/12/13 21h00;93
04/12/13 00h00;97
04/12/13 03h00;96
04/12/13 06h00;97
04/12/13 09h00;93
04/12/13 12h00;68
04/12/13 15h00;60
04/12/13 18h00;82
04/12/13 21h00;93
05/12/13 00h00;97
05/12/13 03h00;98
05/12/13 06h00;99
05/12/13 09h00;99
05/12/13 12h00;98
05/12/13 15h00;91
05/12/13 18h00;93
05/12/13 21h00;97
06/12/13 00h00;96
06/12/13 03h00;97
06/12/13 06h00;94
06/12/13 09h00;86
06/12/13 12h00;72
06/12/13 15h00;73
06/12/13 18h00;92
06/12/13 21h00;100
07/12/13 00h00;96
07/12/13 03h00;99
07/12/13 06h00;98
07/12/13 09h00;94
07/12/13 12h00;68
07/12/13 15h00;56
07/12/13 18h00;87
07/12/13 21h00;95
08/12/13 00h00;95
08/12/13 03h00;96
08/12/13 06h00;96
08/12/13 09h00;96
08/12/13 12h00;67
08/12/13 15h00;63
08/12/13 18h00;92
08/12/13 21h00;96
09/12/13 00h00;96
09/12/13 03h00;95
09/12/13 06h00;97
09/12/13 09h00;92
09/12/13 12h00;68
09/12/13 15h00;54
09/12/13 18h00;88
09/12/13 21h00;96
10/12/13 00h00;96
10/12/13 03h00;98
10/12/13 06h00;98
10/12/13 09h00;95
10/12/13 12h00;66
10/12/13 15h00;52
10/12/13 18h00;67
10/12/13 21h00;85
11/12/13 00h00;80
11/12/13 03h00;91
11/12/13 06h00;94
11/12/13 09h00;88
11/12/13 12h00;69
11/12/13 15h00;65
11/12/13 18h00;80
11/12/13 21h00;82
12/12/13 00h00;94
12/12/13 03h00;95
12/12/13 06h00;97
12/12/13 09h00;96
12/12/13 12h00;75
12/12/13 15h00;67
12/12/13 18h00;88
12/12/13 21h00;96
13/12/13 00h00;99
13/12/13 03h00;99
13/12/13 06h00;100
13/12/13 09h00;100
13/12/13 12h00;98
13/12/13 15h00;93
13/12/13 18h00;97
13/12/13 21h00;98
14/12/13 00h00;93
14/12/13 03h00;97
14/12/13 06h00;99
14/12/13 09h00;100
14/12/13 12h00;99
14/12/13 15h00;87
14/12/13 18h00;98
14/12/13 21h00;99
15/12/13 00h00;100
15/12/13 03h00;99
15/12/13 06h00;99
15/12/13 09h00;92
15/12/13 12h00;63
15/12/13 15h00;64
15/12/13 18h00;89
15/12/13 21h00;96
16/12/13 00h00;85
16/12/13 03h00;77
16/12/13 06h00;83
16/12/13 09h00;84
16/12/13 12h00;70
16/12/13 15h00;67
16/12/13 18h00;84
16/12/13 21h00;84
17/12/13 00h00;90
17/12/13 03h00;96
17/12/13 06h00;94
17/12/13 09h00;92
17/12/13 12h00;75
17/12/13 15h00;73
17/12/13 18h00;80
17/12/13 21h00;92
18/12/13 00h00;86
18/12/13 03h00;89
18/12/13 06h00;94
18/12/13 09h00;93
18/12/13 12h00;70
18/12/13 15h00;62
18/12/13 18h00;77
18/12/13 21h00;70
19/12/13 00h00;89
19/12/13 03h00;94
19/12/13 06h00;94
19/12/13 09h00;92
19/12/13 12h00;85
19/12/13 15h00;74
19/12/13 18h00;88
19/12/13 21h00;94
20/12/13 00h00;94
20/12/13 03h00;82
20/12/13 06h00;95
20/12/13 09h00;92
20/12/13 12h00;62
20/12/13 15h00;55
20/12/13 18h00;89
20/12/13 21h00;94
21/12/13 00h00;97
21/12/13 03h00;97
21/12/13 06h00;94
21/12/13 09h00;93
21/12/13 12h00;77
21/12/13 15h00;75
21/12/13 18h00;88
21/12/13 21h00;83
22/12/13 00h00;74
22/12/13 03h00;78
22/12/13 06h00;77
22/12/13 09h00;72
22/12/13 12h00;80
22/12/13 15h00;77
22/12/13 18h00;82
22/12/13 21h00;89
23/12/13 00h00;86
23/12/13 03h00;85
23/12/13 06h00;83
23/12/13 09h00;77
23/12/13 12h00;55
23/12/13 15h00;60
23/12/13 18h00;68
23/12/13 21h00;67
24/12/13 00h00;67
24/12/13 03h00;75
24/12/13 06h00;68
24/12/13 09h00;82
24/12/13 12h00;67
24/12/13 15h00;58
24/12/13 18h00;56
24/12/13 21h00;95
25/12/13 00h00;94
25/12/13 03h00;92
25/12/13 06h00;95
25/12/13 09h00;90
25/12/13 12h00;81
25/12/13 15h00;68
25/12/13 18h00;82
25/12/13 21h00;82
26/12/13 00h00;86
26/12/13 03h00;86
26/12/13 06h00;86
26/12/13 09h00;88
26/12/13 12h00;74
26/12/13 15h00;80
26/12/13 18h00;88
26/12/13 21h00;88
27/12/13 00h00;91
27/12/13 03h00;83
27/12/13 06h00;87
27/12/13 09h00;84
27/12/13 12h00;65
27/12/13 15h00;64
27/12/13 18h00;76
27/12/13 21h00;66
28/12/13 00h00;94
28/12/13 03h00;93
28/12/13 06h00;96
28/12/13 09h00;84
28/12/13 12h00;80
28/12/13 15h00;87
28/12/13 18h00;89
28/12/13 21h00;92
29/12/13 00h00;84
29/12/13 03h00;91
29/12/13 06h00;91
29/12/13 09h00;86
29/12/13 12h00;88
29/12/13 15h00;77
29/12/13 18h00;90
29/12/13 21h00;96
30/12/13 00h00;98
30/12/13 03h00;97
30/12/13 06h00;98
30/12/13 09h00;93
30/12/13 12h00;83
30/12/13 15h00;81
30/12/13 18h00;90
30/12/13 21h00;88
31/12/13 00h00;89
31/12/13 03h00;83
31/12/13 06h00;86
31/12/13 09h00;79
31/12/13 12h00;71
31/12/13 15h00;72
31/12/13 18h00;89
31/12/13 21h00;94
01/01/14 00h00;97
01/01/14 03h00;96
01/01/14 06h00;92
01/01/14 09h00;87
01/01/14 12h00;71
01/01/14 15h00;81
01/01/14 18h00;80
01/01/14 21h00;74
02/01/14 00h00;84
02/01/14 03h00;93
02/01/14 06h00;95
02/01/14 09h00;94
02/01/14 12h00;74
02/01/14 15h00;72
02/01/14 18h00;85
02/01/14 21h00;74
03/01/14 00h00;94
03/01/14 03h00;95
03/01/14 06h00;96
03/01/14 09h00;94
03/01/14 12h00;80
03/01/14 15h00;71
03/01/14 18h00;90
03/01/14 21h00;97
04/01/14 00h00;93
04/01/14 03h00;73
04/01/14 06h00;79
04/01/14 09h00;67
04/01/14 12h00;61
04/01/14 15h00;87
04/01/14 18h00;79
04/01/14 21h00;75
05/01/14 00h00;79
05/01/14 03h00;86
05/01/14 06h00;92
05/01/14 09h00;96
05/01/14 12h00;85
05/01/14 15h00;96
05/01/14 18h00;96
05/01/14 21h00;94
06/01/14 00h00;92
06/01/14 03h00;91
06/01/14 06h00;93
06/01/14 09h00;87
06/01/14 12h00;62
06/01/14 15h00;63
06/01/14 18h00;71
06/01/14 21h00;83
07/01/14 00h00;85
07/01/14 03h00;86
07/01/14 06h00;86
07/01/14 09h00;83
07/01/14 12h00;64
07/01/14 15h00;66
07/01/14 18h00;80
07/01/14 21h00;81
08/01/14 00h00;81
08/01/14 03h00;89
08/01/14 06h00;94
08/01/14 09h00;93
08/01/14 12h00;75
08/01/14 15h00;71
08/01/14 18h00;83
08/01/14 21h00;85
09/01/14 00h00;89
09/01/14 03h00;90
09/01/14 06h00;90
09/01/14 09h00;85
09/01/14 12h00;77
09/01/14 15h00;82
09/01/14 18h00;90
09/01/14 21h00;97
10/01/14 00h00;97
10/01/14 03h00;99
10/01/14 06h00;100
10/01/14 09h00;100
10/01/14 12h00;86
10/01/14 15h00;72
10/01/14 18h00;86
10/01/14 21h00;91
11/01/14 00h00;98
11/01/14 03h00;99
11/01/14 06h00;98
11/01/14 09h00;98
11/01/14 12h00;91
11/01/14 15h00;81
11/01/14 18h00;90
11/01/14 21h00;94
12/01/14 00h00;93
12/01/14 03h00;97
12/01/14 06h00;99
12/01/14 09h00;99
12/01/14 12h00;85
12/01/14 15h00;70
12/01/14 18h00;88
12/01/14 21h00;83
13/01/14 00h00;93
13/01/14 03h00;93
13/01/14 06h00;95
13/01/14 09h00;94
13/01/14 12h00;85
13/01/14 15h00;79
13/01/14 18h00;84
13/01/14 21h00;91
14/01/14 00h00;93
14/01/14 03h00;95
14/01/14 06h00;95
14/01/14 09h00;97
14/01/14 12h00;78
14/01/14 15h00;74
14/01/14 18h00;76
14/01/14 21h00;95
15/01/14 00h00;95
15/01/14 03h00;92
15/01/14 06h00;98
15/01/14 09h00;99
15/01/14 12h00;95
15/01/14 15h00;93
15/01/14 18h00;96
15/01/14 21h00;95
16/01/14 00h00;91
16/01/14 03h00;93
16/01/14 06h00;93
16/01/14 09h00;91
16/01/14 12h00;69
16/01/14 15h00;58
16/01/14 18h00;77
16/01/14 21h00;87
17/01/14 00h00;91
17/01/14 03h00;90
17/01/14 06h00;84
17/01/14 09h00;72
17/01/14 12h00;48
17/01/14 15h00;41
17/01/14 18h00;71
17/01/14 21h00;72
18/01/14 00h00;82
18/01/14 03h00;90
18/01/14 06h00;93
18/01/14 09h00;90
18/01/14 12h00;73
18/01/14 15h00;88
18/01/14 18h00;95
18/01/14 21h00;96
19/01/14 00h00;95
19/01/14 03h00;96
19/01/14 06h00;98
19/01/14 09h00;98
19/01/14 12h00;75
19/01/14 15h00;78
19/01/14 18h00;94
19/01/14 21h00;94
20/01/14 00h00;96
20/01/14 03h00;95
20/01/14 06h00;95
20/01/14 09h00;94
20/01/14 12h00;72
20/01/14 15h00;67
20/01/14 18h00;88
20/01/14 21h00;87
21/01/14 00h00;94
21/01/14 03h00;96
21/01/14 06h00;97
21/01/14 09h00;98
21/01/14 12h00;74
21/01/14 15h00;74
21/01/14 18h00;82
21/01/14 21h00;88
22/01/14 00h00;85
22/01/14 03h00;92
22/01/14 06h00;98
22/01/14 09h00;97
22/01/14 12h00;79
22/01/14 15h00;93
22/01/14 18h00;91
22/01/14 21h00;96
23/01/14 00h00;97
23/01/14 03h00;98
23/01/14 06h00;100
23/01/14 09h00;99
23/01/14 12h00;72
23/01/14 15h00;93
23/01/14 18h00;92
23/01/14 21h00;88
24/01/14 00h00;95
24/01/14 03h00;94
24/01/14 06h00;96
24/01/14 09h00;95
24/01/14 12h00;95
24/01/14 15h00;96
24/01/14 18h00;96
24/01/14 21h00;97
25/01/14 00h00;98
25/01/14 03h00;97
25/01/14 06h00;97
25/01/14 09h00;93
25/01/14 12h00;95
25/01/14 15h00;87
25/01/14 18h00;86
25/01/14 21h00;97
26/01/14 00h00;98
26/01/14 03h00;97
26/01/14 06h00;99
26/01/14 09h00;98
26/01/14 12h00;97
26/01/14 15h00;95
26/01/14 18h00;96
26/01/14 21h00;88
27/01/14 00h00;90
27/01/14 03h00;89
27/01/14 06h00;86
27/01/14 09h00;89
27/01/14 12h00;78
27/01/14 15h00;90
27/01/14 18h00;92
27/01/14 21h00;95
28/01/14 00h00;93
28/01/14 03h00;95
28/01/14 06h00;95
28/01/14 09h00;92
28/01/14 12h00;93
28/01/14 15h00;86
28/01/14 18h00;95
28/01/14 21h00;93
29/01/14 00h00;89
29/01/14 03h00;96
29/01/14 06h00;95
29/01/14 09h00;96
29/01/14 12h00;76
29/01/14 15h00;89
29/01/14 18h00;90
29/01/14 21h00;95
30/01/14 00h00;98
30/01/14 03h00;95
30/01/14 06h00;95
30/01/14 09h00;88
30/01/14 12h00;80
30/01/14 15h00;78
30/01/14 18h00;91
30/01/14 21h00;97
31/01/14 00h00;98
31/01/14 03h00;99
31/01/14 06h00;100
31/01/14 09h00;98
31/01/14 12h00;90
31/01/14 15h00;85
31/01/14 18h00;82
31/01/14 21h00;82
01/02/14 00h00;79
01/02/14 03h00;87
01/02/14 06h00;95
01/02/14 09h00;95
01/02/14 12h00;68
01/02/14 15h00;77
01/02/14 18h00;90
01/02/14 21h00;94
02/02/14 00h00;97
02/02/14 03h00;93
02/02/14 06h00;93
02/02/14 09h00;95
02/02/14 12h00;81
02/02/14 15h00;73
02/02/14 18h00;84
02/02/14 21h00;96
03/02/14 00h00;98
03/02/14 03h00;98
03/02/14 06h00;95
03/02/14 09h00;92
03/02/14 12h00;73
03/02/14 15h00;72
03/02/14 18h00;77
03/02/14 21h00;85
04/02/14 00h00;97
04/02/14 03h00;94
04/02/14 06h00;93
04/02/14 09h00;81
04/02/14 12h00;59
04/02/14 15h00;50
04/02/14 18h00;55
04/02/14 21h00;85
05/02/14 00h00;85
05/02/14 03h00;96
05/02/14 06h00;95
05/02/14 09h00;72
05/02/14 12h00;65
05/02/14 15h00;61
05/02/14 18h00;88
05/02/14 21h00;78
06/02/14 00h00;91
06/02/14 03h00;90
06/02/14 06h00;81
06/02/14 09h00;78
06/02/14 12h00;50
06/02/14 15h00;51
06/02/14 18h00;67
06/02/14 21h00;74
07/02/14 00h00;63
07/02/14 03h00;78
07/02/14 06h00;82
07/02/14 09h00;78
07/02/14 12h00;61
07/02/14 15h00;88
07/02/14 18h00;71
07/02/14 21h00;67
08/02/14 00h00;60
08/02/14 03h00;75
08/02/14 06h00;85
08/02/14 09h00;92
08/02/14 12h00;87
08/02/14 15h00;67
08/02/14 18h00;86
08/02/14 21h00;74
09/02/14 00h00;83
09/02/14 03h00;77
09/02/14 06h00;88
09/02/14 09h00;91
09/02/14 12h00;82
09/02/14 15h00;54
09/02/14 18h00;59
09/02/14 21h00;68
10/02/14 00h00;72
10/02/14 03h00;71
10/02/14 06h00;93
10/02/14 09h00;84
10/02/14 12h00;80
10/02/14 15h00;80
10/02/14 18h00;85
10/02/14 21h00;82
11/02/14 00h00;88
11/02/14 03h00;87
11/02/14 06h00;91
11/02/14 09h00;79
11/02/14 12h00;76
11/02/14 15h00;95
11/02/14 18h00;85
11/02/14 21h00;70
12/02/14 00h00;81
12/02/14 03h00;86
12/02/14 06h00;95
12/02/14 09h00;86
12/02/14 12h00;57
12/02/14 15h00;54
12/02/14 18h00;60
12/02/14 21h00;85
13/02/14 00h00;97
13/02/14 03h00;96
13/02/14 06h00;80
13/02/14 09h00;84
13/02/14 12h00;67
13/02/14 15h00;63
13/02/14 18h00;63
13/02/14 21h00;77
14/02/14 00h00;91
14/02/14 03h00;92
14/02/14 06h00;84
14/02/14 09h00;73
14/02/14 12h00;61
14/02/14 15h00;62
14/02/14 18h00;67
14/02/14 21h00;73
15/02/14 00h00;84
15/02/14 03h00;93
15/02/14 06h00;94
15/02/14 09h00;95
15/02/14 12h00;91
15/02/14 15h00;82
15/02/14 18h00;86
15/02/14 21h00;96
16/02/14 00h00;94
16/02/14 03h00;88
16/02/14 06h00;93
16/02/14 09h00;91
16/02/14 12h00;69
16/02/14 15h00;78
16/02/14 18h00;77
16/02/14 21h00;92
17/02/14 00h00;96
17/02/14 03h00;96
17/02/14 06h00;96
17/02/14 09h00;84
17/02/14 12h00;63
17/02/14 15h00;54
17/02/14 18h00;69
17/02/14 21h00;73
18/02/14 00h00;75
18/02/14 03h00;85
18/02/14 06h00;90
18/02/14 09h00;90
18/02/14 12h00;74
18/02/14 15h00;70
18/02/14 18h00;79
18/02/14 21h00;93
19/02/14 00h00;97
19/02/14 03h00;97
19/02/14 06h00;98
19/02/14 09h00;96
19/02/14 12h00;74
19/02/14 15h00;77
19/02/14 18h00;77
19/02/14 21h00;93
20/02/14 00h00;95
20/02/14 03h00;91
20/02/14 06h00;89
20/02/14 09h00;90
20/02/14 12h00;74
20/02/14 15h00;74
20/02/14 18h00;91
20/02/14 21h00;96
21/02/14 00h00;88
21/02/14 03h00;90
21/02/14 06h00;83
21/02/14 09h00;86
21/02/14 12h00;61
21/02/14 15h00;66
21/02/14 18h00;87
21/02/14 21h00;95
22/02/14 00h00;93
22/02/14 03h00;97
22/02/14 06h00;91
22/02/14 09h00;84
22/02/14 12h00;65
22/02/14 15h00;90
22/02/14 18h00;90
22/02/14 21h00;93
23/02/14 00h00;97
23/02/14 03h00;99
23/02/14 06h00;100
23/02/14 09h00;100
23/02/14 12h00;88
23/02/14 15h00;62
23/02/14 18h00;67
23/02/14 21h00;80
24/02/14 00h00;78
24/02/14 03h00;90
24/02/14 06h00;90
24/02/14 09h00;76
24/02/14 12h00;53
24/02/14 15h00;37
24/02/14 18h00;53
24/02/14 21h00;87
25/02/14 00h00;96
25/02/14 03h00;90
25/02/14 06h00;78
25/02/14 09h00;81
25/02/14 12h00;58
25/02/14 15h00;91
25/02/14 18h00;91
25/02/14 21h00;86
26/02/14 00h00;94
26/02/14 03h00;95
26/02/14 06h00;94
26/02/14 09h00;88
26/02/14 12h00;66
26/02/14 15h00;71
26/02/14 18h00;73
26/02/14 21h00;87
27/02/14 00h00;88
27/02/14 03h00;90
27/02/14 06h00;89
27/02/14 09h00;92
27/02/14 12h00;87
27/02/14 15h00;67
27/02/14 18h00;80
27/02/14 21h00;90
28/02/14 00h00;89
28/02/14 03h00;85
28/02/14 06h00;89
28/02/14 09h00;90
28/02/14 12h00;81
28/02/14 15h00;66
28/02/14 18h00;74
28/02/14 21h00;62
01/03/14 00h00;76
01/03/14 03h00;90
01/03/14 06h00;95
01/03/14 09h00;89
01/03/14 12h00;79
01/03/14 15h00;70
01/03/14 18h00;75
01/03/14 21h00;89
02/03/14 00h00;95
02/03/14 03h00;97
02/03/14 06h00;97
02/03/14 09h00;84
02/03/14 12h00;64
02/03/14 15h00;70
02/03/14 18h00;97
02/03/14 21h00;96
03/03/14 00h00;85
03/03/14 03h00;84
03/03/14 06h00;79
03/03/14 09h00;89
03/03/14 12h00;78
03/03/14 15h00;82
03/03/14 18h00;73
03/03/14 21h00;77
04/03/14 00h00;78
04/03/14 03h00;69
04/03/14 06h00;78
04/03/14 09h00;74
04/03/14 12h00;60
04/03/14 15h00;62
04/03/14 18h00;95
04/03/14 21h00;96
05/03/14 00h00;97
05/03/14 03h00;98
05/03/14 06h00;98
05/03/14 09h00;91
05/03/14 12h00;58
05/03/14 15h00;44
05/03/14 18h00;52
05/03/14 21h00;68
06/03/14 00h00;87
06/03/14 03h00;93
06/03/14 06h00;95
06/03/14 09h00;66
06/03/14 12h00;47
06/03/14 15h00;38
06/03/14 18h00;41
06/03/14 21h00;74
07/03/14 00h00;88
07/03/14 03h00;93
07/03/14 06h00;95
07/03/14 09h00;66
07/03/14 12h00;34
07/03/14 15h00;34
07/03/14 18h00;44
07/03/14 21h00;72
08/03/14 00h00;82
08/03/14 03h00;94
08/03/14 06h00;90
08/03/14 09h00;67
08/03/14 12h00;40
08/03/14 15h00;27
08/03/14 18h00;43
08/03/14 21h00;61
09/03/14 00h00;53
09/03/14 03h00;55
09/03/14 06h00;67
09/03/14 09h00;45
09/03/14 12h00;34
09/03/14 15h00;27
09/03/14 18h00;37
09/03/14 21h00;49
10/03/14 00h00;65
10/03/14 03h00;79
10/03/14 06h00;81
10/03/14 09h00;47
10/03/14 12h00;28
10/03/14 15h00;29
10/03/14 18h00;35
10/03/14 21h00;59
11/03/14 00h00;67
11/03/14 03h00;74
11/03/14 06h00;80
11/03/14 09h00;66
11/03/14 12h00;49
11/03/14 15h00;47
11/03/14 18h00;53
11/03/14 21h00;84
12/03/14 00h00;93
12/03/14 03h00;98
12/03/14 06h00;100
12/03/14 09h00;100
12/03/14 12h00;84
12/03/14 15h00;48
12/03/14 18h00;55
12/03/14 21h00;43
13/03/14 00h00;54
13/03/14 03h00;55
13/03/14 06h00;61
13/03/14 09h00;49
13/03/14 12h00;35
13/03/14 15h00;34
13/03/14 18h00;41
13/03/14 21h00;65
14/03/14 00h00;76
14/03/14 03h00;79
14/03/14 06h00;85
14/03/14 09h00;65
14/03/14 12h00;41
14/03/14 15h00;39
14/03/14 18h00;45
14/03/14 21h00;60
15/03/14 00h00;91
15/03/14 03h00;99
15/03/14 06h00;99
15/03/14 09h00;94
15/03/14 12h00;86
15/03/14 15h00;87
15/03/14 18h00;80
15/03/14 21h00;89
16/03/14 00h00;95
16/03/14 03h00;99
16/03/14 06h00;96
16/03/14 09h00;83
16/03/14 12h00;65
16/03/14 15h00;59
16/03/14 18h00;73
16/03/14 21h00;92
17/03/14 00h00;97
17/03/14 03h00;99
17/03/14 06h00;100
17/03/14 09h00;100
17/03/14 12h00;66
17/03/14 15h00;51
17/03/14 18h00;54
17/03/14 21h00;73
18/03/14 00h00;88
18/03/14 03h00;98
18/03/14 06h00;100
18/03/14 09h00;80
18/03/14 12h00;63
18/03/14 15h00;65
18/03/14 18h00;74
18/03/14 21h00;76
19/03/14 00h00;81
19/03/14 03h00;78
19/03/14 06h00;84
19/03/14 09h00;72
19/03/14 12h00;51
19/03/14 15h00;46
19/03/14 18h00;50
19/03/14 21h00;70
20/03/14 00h00;87
20/03/14 03h00;95
20/03/14 06h00;95
20/03/14 09h00;67
20/03/14 12h00;46
20/03/14 15h00;43
20/03/14 18h00;66
20/03/14 21h00;87
21/03/14 00h00;94
21/03/14 03h00;96
21/03/14 06h00;92
21/03/14 09h00;84
21/03/14 12h00;85
21/03/14 15h00;71
21/03/14 18h00;78
21/03/14 21h00;95
22/03/14 00h00;97
22/03/14 03h00;96
22/03/14 06h00;93
22/03/14 09h00;83
22/03/14 12h00;68
22/03/14 15h00;49
22/03/14 18h00;76
22/03/14 21h00;87
23/03/14 00h00;90
23/03/14 03h00;94
23/03/14 06h00;93
23/03/14 09h00;84
23/03/14 12h00;56
23/03/14 15h00;52
23/03/14 18h00;62
23/03/14 21h00;80
24/03/14 00h00;84
24/03/14 03h00;93
24/03/14 06h00;93
24/03/14 09h00;70
24/03/14 12h00;61
24/03/14 15h00;86
24/03/14 18h00;96
24/03/14 21h00;90
25/03/14 00h00;93
25/03/14 03h00;85
25/03/14 06h00;93
25/03/14 09h00;87
25/03/14 12h00;87
25/03/14 15h00;87
25/03/14 18h00;87
25/03/14 21h00;94
26/03/14 00h00;95
26/03/14 03h00;93
26/03/14 06h00;95
26/03/14 09h00;90
26/03/14 12h00;68
26/03/14 15h00;60
26/03/14 18h00;70
26/03/14 21h00;85
27/03/14 00h00;92
27/03/14 03h00;95
27/03/14 06h00;96
27/03/14 09h00;75
27/03/14 12h00;66
27/03/14 15h00;76
27/03/14 18h00;71
27/03/14 21h00;93
28/03/14 00h00;87
28/03/14 03h00;92
28/03/14 06h00;80
28/03/14 09h00;62
28/03/14 12h00;62
28/03/14 15h00;53
28/03/14 18h00;47
28/03/14 21h00;53
29/03/14 00h00;60
29/03/14 03h00;69
29/03/14 06h00;71
29/03/14 09h00;54
29/03/14 12h00;45
29/03/14 15h00;47
29/03/14 18h00;47
29/03/14 21h00;55
30/03/14 00h00;67
30/03/14 03h00;78
30/03/14 06h00;84
30/03/14 09h00;77
30/03/14 12h00;69
30/03/14 15h00;67
30/03/14 18h00;69
30/03/14 21h00;71
31/03/14 00h00;79
31/03/14 03h00;85
31/03/14 06h00;89
31/03/14 09h00;69
31/03/14 12h00;42
31/03/14 15h00;40
31/03/14 18h00;80
31/03/14 21h00;86
01/04/14 00h00;85
01/04/14 03h00;89
01/04/14 06h00;93
01/04/14 09h00;83
01/04/14 12h00;61
01/04/14 15h00;49
01/04/14 18h00;54
01/04/14 21h00;65
02/04/14 00h00;76
02/04/14 03h00;80
02/04/14 06h00;83
02/04/14 09h00;69
02/04/14 12h00;57
02/04/14 15h00;51
02/04/14 18h00;60
02/04/14 21h00;94
03/04/14 00h00;96
03/04/14 03h00;98
03/04/14 06h00;96
03/04/14 09h00;96
03/04/14 12h00;93
03/04/14 15h00;96
03/04/14 18h00;96
03/04/14 21h00;92
04/04/14 00h00;96
04/04/14 03h00;94
04/04/14 06h00;92
04/04/14 09h00;81
04/04/14 12h00;70
04/04/14 15h00;57
04/04/14 18h00;68
04/04/14 21h00;92
05/04/14 00h00;96
05/04/14 03h00;96
05/04/14 06h00;96
05/04/14 09h00;72
05/04/14 12h00;80
05/04/14 15h00;72
05/04/14 18h00;77
05/04/14 21h00;88
06/04/14 00h00;91
06/04/14 03h00;97
06/04/14 06h00;98
06/04/14 09h00;89
06/04/14 12h00;80
06/04/14 15h00;69
06/04/14 18h00;67
06/04/14 21h00;82
07/04/14 00h00;93
07/04/14 03h00;86
07/04/14 06h00;86
07/04/14 09h00;66
07/04/14 12h00;53
07/04/14 15h00;60
07/04/14 18h00;64
07/04/14 21h00;78
08/04/14 00h00;82
08/04/14 03h00;91
08/04/14 06h00;95
08/04/14 09h00;62
08/04/14 12h00;57
08/04/14 15h00;42
08/04/14 18h00;51
08/04/14 21h00;77
09/04/14 00h00;84
09/04/14 03h00;92
09/04/14 06h00;95
09/04/14 09h00;60
09/04/14 12h00;43
09/04/14 15h00;39
09/04/14 18h00;40
09/04/14 21h00;59
10/04/14 00h00;73
10/04/14 03h00;87
10/04/14 06h00;92
10/04/14 09h00;53
10/04/14 12h00;35
10/04/14 15h00;34
10/04/14 18h00;47
10/04/14 21h00;58
11/04/14 00h00;81
11/04/14 03h00;95
11/04/14 06h00;95
11/04/14 09h00;82
11/04/14 12h00;49
11/04/14 15h00;44
11/04/14 18h00;54
11/04/14 21h00;80
12/04/14 00h00;87
12/04/14 03h00;97
12/04/14 06h00;99
12/04/14 09h00;76
12/04/14 12h00;51
12/04/14 15h00;57
12/04/14 18h00;66
12/04/14 21h00;87
13/04/14 00h00;82
13/04/14 03h00;88
13/04/14 06h00;95
13/04/14 09h00;57
13/04/14 12h00;46
13/04/14 15h00;44
13/04/14 18h00;52
13/04/14 21h00;69
14/04/14 00h00;76
14/04/14 03h00;79
14/04/14 06h00;82
14/04/14 09h00;58
14/04/14 12h00;47
14/04/14 15h00;42
14/04/14 18h00;43
14/04/14 21h00;55
15/04/14 00h00;64
15/04/14 03h00;74
15/04/14 06h00;70
15/04/14 09h00;48
15/04/14 12h00;31
15/04/14 15h00;24
15/04/14 18h00;25
15/04/14 21h00;38
16/04/14 00h00;43
16/04/14 03h00;52
16/04/14 06h00;58
16/04/14 09h00;37
16/04/14 12h00;24
16/04/14 15h00;23
16/04/14 18h00;24
16/04/14 21h00;47
17/04/14 00h00;62
17/04/14 03h00;75
17/04/14 06h00;83
17/04/14 09h00;42
17/04/14 12h00;23
17/04/14 15h00;25
17/04/14 18h00;44
17/04/14 21h00;63
18/04/14 00h00;78
18/04/14 03h00;91
18/04/14 06h00;94
18/04/14 09h00;74
18/04/14 12h00;40
18/04/14 15h00;36
18/04/14 18h00;50
18/04/14 21h00;68
19/04/14 00h00;78
19/04/14 03h00;75
19/04/14 06h00;75
19/04/14 09h00;49
19/04/14 12h00;35
19/04/14 15h00;31
19/04/14 18h00;35
19/04/14 21h00;48
20/04/14 00h00;59
20/04/14 03h00;63
20/04/14 06h00;70
20/04/14 09h00;67
20/04/14 12h00;50
20/04/14 15h00;38
20/04/14 18h00;43
20/04/14 21h00;62
21/04/14 00h00;79
21/04/14 03h00;91
21/04/14 06h00;94
21/04/14 09h00;73
21/04/14 12h00;58
21/04/14 15h00;49
21/04/14 18h00;49
21/04/14 21h00;74
22/04/14 00h00;90
22/04/14 03h00;95
22/04/14 06h00;96
22/04/14 09h00;83
22/04/14 12h00;57
22/04/14 15h00;46
22/04/14 18h00;54
22/04/14 21h00;77
23/04/14 00h00;94
23/04/14 03h00;95
23/04/14 06h00;91
23/04/14 09h00;62
